codi                           area_joc_id             tipus              area_joc_superficie_m2   area_joc_tipus_edat_id         area_joc_tipus_edat_nom   codi_carrer            tipus_via   nom_carrer              numero_postal codi_districte nom_districte   codi_barri        nom_barri                    x_etrs89                 y_etrs89                   longitud                espai_verd_codi        espai_verd_nom
5060-01-J001-PV001-0001556JO     49424   BALANCi            265.93   546   FINS_A_5_ANYS    700686   Pl     Rosa_Sabater                    2   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.904.116   4.584.361.128   21.374.207   5060   Rosa_Sabater_Pl.
5060-01-J001-PV001-0001557JO     49424   TOBOGAN            265.93   546   FINS_A_5_ANYS    700686   Pl     Rosa_Sabater                    2   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.902.083   4.584.358.489   21.373.967   5060   Rosa_Sabater_Pl.
5060-01-J001-PV001-0001558JO     49424   VA_I_Ve            265.93   546   FINS_A_5_ANYS    700686   Pl     Rosa_Sabater                    2   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.907.193   4.584.358.100   21.374.578   5060   Rosa_Sabater_Pl.
5060-01-J001-PV001-0001559JO     49424   ALTRES_JOCS        265.93   546   FINS_A_5_ANYS    700686   Pl     Rosa_Sabater                    2   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.908.336   4.584.352.325   21.374.722   5060   Rosa_Sabater_Pl.
5060-01-J001-PV001-0001560JO     49424   GRONXADOR          265.93   546   FINS_A_5_ANYS    700686   Pl     Rosa_Sabater                    2   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.900.651   4.584.364.170   21.373.789   5060   Rosa_Sabater_Pl.
5061-01-J001-PV001-0003691JO    812904   TOBOGAN            56.11    546   FINS_A_5_ANYS     55705   Pl     Calvo                        9999   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.407.136   4.584.732.669   21.314.307   5061   Calvo_Pl.
5061-01-J001-PV001-0003692JO    812904   BALANCi            56.11    546   FINS_A_5_ANYS     55705   Pl     Calvo                        9999   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.408.349   4.584.736.093   21.314.448   5061   Calvo_Pl.
5061-01-J001-PV001-0003693JO    812904   BALANCi            56.11    546   FINS_A_5_ANYS     55705   Pl     Calvo                        9999   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.410.030   4.584.734.194   21.314.652   5061   Calvo_Pl.
5072-02-J001-PV001-0001552JO     49412   BALANCi            60.68    546   FINS_A_5_ANYS    700871   Jard   Ca_n'Altimira                   0   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.465.104   4.583.969.245   21.322.157   5072   Ca_n'Altamira_Jardins_
5072-02-J001-PV001-0001553JO     49412   BALANCi            60.68    546   FINS_A_5_ANYS    700871   Jard   Ca_n'Altimira                   0   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.469.295   4.583.971.479   21.322.656   5072   Ca_n'Altamira_Jardins_
5072-02-J001-PV001-0001554JO     49412   BALANCi            60.68    546   FINS_A_5_ANYS    700871   Jard   Ca_n'Altimira                   0   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.464.545   4.583.971.561   21.322.088   5072   Ca_n'Altamira_Jardins_
5072-02-J001-PV001-0001555JO     49412   BALANCi            60.68    546   FINS_A_5_ANYS    700871   Jard   Ca_n'Altimira                   0   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.461.271   4.583.967.403   21.321.701   5072   Ca_n'Altamira_Jardins_
5075-01-J001-PV001-0001008JO     45708   BALANCi            158.44   546   FINS_A_5_ANYS     66009   Pl     Cardona                         3   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  428.804.012   4.583.297.956   21.483.112   5075   Cardona_Pl.
5075-01-J001-PV001-0001009JO     45708   MULTIJOC           158.44   546   FINS_A_5_ANYS     66009   Pl     Cardona                         3   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  428.800.139   4.583.295.166   21.482.652   5075   Cardona_Pl.
5075-01-J001-PV001-0001010JO     45708   VA_I_Ve            158.44   546   FINS_A_5_ANYS     66009   Pl     Cardona                         3   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  428.801.489   4.583.292.010   21.482.817   5075   Cardona_Pl.
5075-01-J001-PV001-0001011JO     45708   ALTRES_JOCS        158.44   546   FINS_A_5_ANYS     66009   Pl     Cardona                         3   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  428.795.236   4.583.295.847   21.482.065   5075   Cardona_Pl.
5078-04-J001-PV001-0001671JO     51476   SORRALET           102.24   546   FINS_A_5_ANYS    231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.721.197   4.582.654.824   21.234.759   5078   Vila_Amelia_Jardins_
5078-04-J001-PV001-0001672JO     51476   ALTRES_JOCS        102.24   546   FINS_A_5_ANYS    231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.715.585   4.582.655.383   21.234.087   5078   Vila_Amelia_Jardins_
5078-04-J001-PV001-0001674JO     51476   BALANCi            102.24   546   FINS_A_5_ANYS    231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.718.951   4.582.657.980   21.234.487   5078   Vila_Amelia_Jardins_
5078-04-J001-PV001-0001675JO     51476   BALANCi            102.24   546   FINS_A_5_ANYS    231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.717.950   4.582.651.643   21.234.375   5078   Vila_Amelia_Jardins_
5078-04-J002-PV001-0001670JO     51478   MULTIJOC           156.47   546   FINS_A_5_ANYS    231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.669.064   4.582.620.500   21.228.566   5078   Vila_Amelia_Jardins_
5078-04-J003-PV002-0003873JO     51477   MULTIJOC           233.37   547   DE_6_A_12_ANYS   231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.690.870   4.582.632.659   21.231.159   5078   Vila_Amelia_Jardins_
5078-04-J003-PV002-0003874JO     51477   GRONXADOR          233.37   547   DE_6_A_12_ANYS   231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.684.981   4.582.628.336   21.230.460   5078   Vila_Amelia_Jardins_
5078-04-J003-PV002-0004730JO     51477   SEIENT_GRONXADOR   233.37   547   DE_6_A_12_ANYS   231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.684.377   4.582.627.942   21.230.388   5078   Vila_Amelia_Jardins_
5078-04-J003-PV002-0004731JO     51477   SEIENT_GRONXADOR   233.37   547   DE_6_A_12_ANYS   231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.685.454   4.582.628.676   21.230.516   5078   Vila_Amelia_Jardins_
5078-04-J004-PV001-0001673JO     51479   BALANCi            126.81   547   DE_6_A_12_ANYS   231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.710.081   4.582.644.044   21.233.443   5078   Vila_Amelia_Jardins_
5078-04-J004-PV001-0001676JO     51479   BALANCi            126.81   547   DE_6_A_12_ANYS   231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.708.276   4.582.642.686   21.233.229   5078   Vila_Amelia_Jardins_
5078-04-J004-PV001-0001677JO     51479   GRONXADOR          126.81   547   DE_6_A_12_ANYS   231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.703.859   4.582.647.843   21.232.694   5078   Vila_Amelia_Jardins_
5078-04-J004-PV001-0001678JO     51479   GRONXADOR          126.81   547   DE_6_A_12_ANYS   231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.714.214   4.582.646.747   21.233.934   5078   Vila_Amelia_Jardins_
5078-04-J004-PV001-0001679JO     51479   TOBOGAN            126.81   547   DE_6_A_12_ANYS   231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.709.792   4.582.653.466   21.233.397   5078   Vila_Amelia_Jardins_
5078-04-J004-PV001-0004732JO     51479   SEIENT_GRONXADOR   126.81   547   DE_6_A_12_ANYS   231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.703.294   4.582.648.449   21.232.626   5078   Vila_Amelia_Jardins_
5078-04-J004-PV001-0004733JO     51479   SEIENT_GRONXADOR   126.81   547   DE_6_A_12_ANYS   231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.704.139   4.582.647.346   21.232.728   5078   Vila_Amelia_Jardins_
5078-04-J004-PV001-0004736JO     51479   SEIENT_GRONXADOR   126.81   547   DE_6_A_12_ANYS   231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.713.721   4.582.646.398   21.233.875   5078   Vila_Amelia_Jardins_
5078-04-J004-PV001-0004737JO     51479   SEIENT_GRONXADOR   126.81   547   DE_6_A_12_ANYS   231659   Jard   Vil·la_Amelia                   0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.714.686   4.582.647.286   21.233.990   5078   Vila_Amelia_Jardins_
5080-01-J001-PV001-0001664JO     51433   BALANCi            272.97   549   MIXTA            348135   Parc   Monterols                       0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  428.200.926   4.583.723.879   21.410.470   5080   Monterols_Parc_
5080-01-J001-PV001-0001665JO     51433   GRONXADOR          272.97   549   MIXTA            348135   Parc   Monterols                       0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  428.201.455   4.583.718.135   21.410.540   5080   Monterols_Parc_
5080-01-J001-PV001-0001666JO     51433   MULTIJOC           272.97   549   MIXTA            348135   Parc   Monterols                       0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  428.205.304   4.583.726.402   21.410.991   5080   Monterols_Parc_
5080-01-J001-PV001-0001667JO     51433   SORRALET           272.97   549   MIXTA            348135   Parc   Monterols                       0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  428.206.242   4.583.721.185   21.411.109   5080   Monterols_Parc_
5080-01-J001-PV001-0001669JO     51433   VA_I_Ve            272.97   549   MIXTA            348135   Parc   Monterols                       0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  428.205.687   4.583.735.745   21.411.026   5080   Monterols_Parc_
5080-01-J001-PV001-0003057JO     51433   BALANCi            272.97   549   MIXTA            348135   Parc   Monterols                       0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  428.209.505   4.583.732.517   21.411.486   5080   Monterols_Parc_
5080-01-J002-PV001-0001661JO     51434   EQUILIBRI          111.52   549   MIXTA            348135   Parc   Monterols                       0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  428.166.130   4.583.728.992   21.406.302   5080   Monterols_Parc_
5080-01-J002-PV001-0001668JO     51434   ALTRES_JOCS        111.52   549   MIXTA            348135   Parc   Monterols                       0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  428.164.238   4.583.736.070   21.406.067   5080   Monterols_Parc_
5087-03-J001-PV001-0001655JO     51413   TAULA_SORRAL       71.69    546   FINS_A_5_ANYS    210772   Jard   Turo_del_Putxet                 0   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.433.299   4.584.519.994   21.437.325   5087   Putxet_Parc_
5087-03-J001-PV001-0001658JO     51413   VA_I_Ve            71.69    546   FINS_A_5_ANYS    210772   Jard   Turo_del_Putxet                 0   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.436.148   4.584.528.393   21.437.656   5087   Putxet_Parc_
5087-03-J001-PV001-0001659JO     51413   BALANCi            71.69    546   FINS_A_5_ANYS    210772   Jard   Turo_del_Putxet                 0   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.434.606   4.584.525.280   21.437.475   5087   Putxet_Parc_
5087-03-J001-PV001-0004237JO     51413   ALTRES_JOCS        71.69    546   FINS_A_5_ANYS    210772   Jard   Turo_del_Putxet                 0   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.433.848   4.584.522.489   21.437.388   5087   Putxet_Parc_
5087-03-J002-PV001-0001654JO     51414   GRONXADOR          84.39    547   DE_6_A_12_ANYS   210772   Jard   Turo_del_Putxet                 0   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.435.327   4.584.536.245   21.437.549   5087   Putxet_Parc_
5087-03-J002-PV001-0001656JO     51414   EQUILIBRI          84.39    547   DE_6_A_12_ANYS   210772   Jard   Turo_del_Putxet                 0   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.430.054   4.584.539.302   21.436.914   5087   Putxet_Parc_
5087-03-J002-PV001-0001657JO     51414   VA_I_Ve            84.39    547   DE_6_A_12_ANYS   210772   Jard   Turo_del_Putxet                 0   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.426.574   4.584.537.636   21.436.500   5087   Putxet_Parc_
5087-03-J002-PV001-0005021JO     51414   SEIENT_GRONXADOR   84.39    547   DE_6_A_12_ANYS   210772   Jard   Turo_del_Putxet                 0   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.435.327   4.584.536.245   21.437.549   5087   Putxet_Parc_
5089-02-J001-PV001-0003405JO    692151   BALANCi            155.78   549   MIXTA            353805   Av     Vallvidrera                    76   5   Sarria-Sant_Gervasi   23   Sarria                                  425.629.722   4.584.542.883   21.101.898   5089   Germans_Rubio_i_Bellver_Pl.
5089-02-J001-PV001-0003406JO    692151   MULTIJOC           155.78   549   MIXTA            353805   Av     Vallvidrera                    76   5   Sarria-Sant_Gervasi   23   Sarria                                  425.635.224   4.584.545.052   21.102.554   5089   Germans_Rubio_i_Bellver_Pl.
5089-02-J001-PV001-0003407JO    692151   VA_I_Ve            155.78   549   MIXTA            353805   Av     Vallvidrera                    76   5   Sarria-Sant_Gervasi   23   Sarria                                  425.622.337   4.584.542.327   21.101.015   5089   Germans_Rubio_i_Bellver_Pl.
5099-01-J001-PV001-0001651JO     51402   MULTIJOC           104.34   547   DE_6_A_12_ANYS    58601   C      Can_Caralleu                    6   5   Sarria-Sant_Gervasi   23   Sarria                                  425.966.360   4.583.782.008   21.143.102   5099   Can_Sentmenat_Jardi
5099-01-J001-PV001-0001652JO     51402   BALANCi            104.34   547   DE_6_A_12_ANYS    58601   C      Can_Caralleu                    6   5   Sarria-Sant_Gervasi   23   Sarria                                  425.964.931   4.583.785.032   21.142.927   5099   Can_Sentmenat_Jardi
5099-01-J001-PV001-0001653JO     51402   BALANCi            104.34   547   DE_6_A_12_ANYS    58601   C      Can_Caralleu                    6   5   Sarria-Sant_Gervasi   23   Sarria                                  425.969.179   4.583.784.475   21.143.436   5099   Can_Sentmenat_Jardi
5103-02-J001-PV001-0001648JO     51392   SORRALET           60.89    546   FINS_A_5_ANYS    101642   C      Doctor_Farreras_i_Valenti      15   5   Sarria-Sant_Gervasi   23   Sarria                                  426.341.127   4.583.213.787   21.188.623   5103   Can_Ponsic_c.
5103-02-J001-PV001-0001649JO     51392   BALANCi            60.89    546   FINS_A_5_ANYS    101642   C      Doctor_Farreras_i_Valenti      15   5   Sarria-Sant_Gervasi   23   Sarria                                  426.343.612   4.583.217.606   21.188.915   5103   Can_Ponsic_c.
5103-02-J001-PV001-0001650JO     51392   BALANCi            60.89    546   FINS_A_5_ANYS    101642   C      Doctor_Farreras_i_Valenti      15   5   Sarria-Sant_Gervasi   23   Sarria                                  426.344.266   4.583.214.708   21.188.997   5103   Can_Ponsic_c.
5113-03-J001-PV001-0001645JO     51382   GRONXADOR          89.23    547   DE_6_A_12_ANYS   202297   Pg     Sole_i_Pla                     18   5   Sarria-Sant_Gervasi   22   Vallvidrera,_el_Tibidabo_i_les_Planes   423.892.585   4.586.573.779   20.891.526   5113   Vallvidrera_c._-_Les_Planes_c._(Mas_Guimbau__c.)
5113-03-J001-PV001-0001646JO     51382   BALANCi            89.23    547   DE_6_A_12_ANYS   202297   Pg     Sole_i_Pla                     18   5   Sarria-Sant_Gervasi   22   Vallvidrera,_el_Tibidabo_i_les_Planes   423.887.133   4.586.575.423   20.890.872   5113   Vallvidrera_c._-_Les_Planes_c._(Mas_Guimbau__c.)
5113-03-J001-PV001-0001647JO     51382   BALANCi            89.23    547   DE_6_A_12_ANYS   202297   Pg     Sole_i_Pla                     18   5   Sarria-Sant_Gervasi   22   Vallvidrera,_el_Tibidabo_i_les_Planes   423.886.927   4.586.572.554   20.890.851   5113   Vallvidrera_c._-_Les_Planes_c._(Mas_Guimbau__c.)
5121-04-J002-PV001-0001643JO     51366   MULTIJOC           130.58   547   DE_6_A_12_ANYS   143904   Rda    General_Mitre                 261   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.873.494   4.584.229.542   21.490.329   5121   Lesseps_Pl.-Dte._5
5121-04-J002-PV001-0001644JO     51366   ALTRES_JOCS        130.58   547   DE_6_A_12_ANYS   143904   Rda    General_Mitre                 261   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.866.839   4.584.228.131   21.489.534   5121   Lesseps_Pl.-Dte._5
5126-01-J001-PV001-0004623JO   1025654   MULTIJOC           438.20     0   -                 72908   C      Castellnou                     12   5   Sarria-Sant_Gervasi   24   les_Tres_Torres                         427.367.065   4.582.924.297   21.311.683   5126   Marti_Llaurador_Pl.
5126-01-J001-PV002-0004624JO   1025654   GRONXADOR          438.20     0   -                 72908   C      Castellnou                     12   5   Sarria-Sant_Gervasi   24   les_Tres_Torres                         427.373.312   4.582.934.551   21.312.418   5126   Marti_Llaurador_Pl.
5126-01-J001-PV005-0004622JO   1025654   TAULA_SORRAL       438.20     0   -                 72908   C      Castellnou                     12   5   Sarria-Sant_Gervasi   24   les_Tres_Torres                         427.362.133   4.582.937.751   21.311.077   5126   Marti_Llaurador_Pl.
5126-01-J001-PV009-0004621JO   1025654   ALTRES_JOCS        438.20     0   -                 72908   C      Castellnou                     12   5   Sarria-Sant_Gervasi   24   les_Tres_Torres                         427.367.809   4.582.942.418   21.311.750   5126   Marti_Llaurador_Pl.
5126-01-J001-PV010-0004625JO   1025654   BALANCi            438.20     0   -                 72908   C      Castellnou                     12   5   Sarria-Sant_Gervasi   24   les_Tres_Torres                         427.363.482   4.582.931.175   21.311.246   5126   Marti_Llaurador_Pl.
5126-01-J001-PV011-0004620JO   1025654   ALTRES_JOCS        438.20     0   -                 72908   C      Castellnou                     12   5   Sarria-Sant_Gervasi   24   les_Tres_Torres                         427.357.811   4.582.931.829   21.310.567   5126   Marti_Llaurador_Pl.
5127-01-J001-PV001-0002004JO     80482   VA_I_Ve            42.49    547   DE_6_A_12_ANYS    95007   C      Quatre_Camins                  43   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.298.892   4.584.616.276   21.301.497   5127   Emili_Mira_Pl.
5127-01-J001-PV001-0002005JO     80482   BALANCi            42.49    547   DE_6_A_12_ANYS    95007   C      Quatre_Camins                  43   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.299.164   4.584.613.169   21.301.533   5127   Emili_Mira_Pl.
5129-02-J001-PV001-0001548JO     49389   TORRE_TOBOGAN      60.29    549   MIXTA            701727   Jard   Els_Setze_Jutges                0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.695.976   4.583.645.537   21.230.543   5129   Els_Setze_Jutges_Jardins_
5129-02-J001-PV001-0001549JO     49389   BALANCi            60.29    549   MIXTA            701727   Jard   Els_Setze_Jutges                0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.697.836   4.583.647.829   21.230.763   5129   Els_Setze_Jutges_Jardins_
5129-02-J001-PV001-0001550JO     49389   BALANCi            60.29    549   MIXTA            701727   Jard   Els_Setze_Jutges                0   5   Sarria-Sant_Gervasi   23   Sarria                                  426.698.445   4.583.645.199   21.230.839   5129   Els_Setze_Jutges_Jardins_
5136-02-J001-PV002-0003558JO    208143   BALANCi            85.46    546   FINS_A_5_ANYS    267838   Pl     Ventura_Gassol               1512   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.773.852   4.584.273.544   21.478.357   5136   Ventura_Gassol_Pl
5136-02-J001-PV002-0003559JO    208143   BALANCi            85.46    546   FINS_A_5_ANYS    267838   Pl     Ventura_Gassol               1512   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.772.265   4.584.271.933   21.478.169   5136   Ventura_Gassol_Pl
5136-02-J001-PV002-0003560JO    208143   TORRE_TOBOGAN      85.46    546   FINS_A_5_ANYS    267838   Pl     Ventura_Gassol               1512   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.771.009   4.584.275.300   21.478.015   5136   Ventura_Gassol_Pl
5136-02-J001-PV002-0003561JO    208143   TAULA              85.46    546   FINS_A_5_ANYS    267838   Pl     Ventura_Gassol               1512   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.775.642   4.584.275.530   21.478.569   5136   Ventura_Gassol_Pl
5137-01-J001-PV001-0004342JO    935640   ALTRES_JOCS        62.53    547   DE_6_A_12_ANYS   701185   Jard   La_Tamarita                     0   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.737.259   4.584.755.161   21.353.775   5137   Tamarita_Jardins
5137-01-J001-PV001-0004343JO    935640   TAULA_SORRAL       62.53    547   DE_6_A_12_ANYS   701185   Jard   La_Tamarita                     0   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.735.951   4.584.759.340   21.353.614   5137   Tamarita_Jardins
5137-01-J001-PV001-0004344JO    935640   TORRE_TOBOGAN      62.53    547   DE_6_A_12_ANYS   701185   Jard   La_Tamarita                     0   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.732.271   4.584.755.364   21.353.178   5137   Tamarita_Jardins
5137-01-J002-PV001-0004352JO    935639   SORRALET           306.44   547   DE_6_A_12_ANYS   701185   Jard   La_Tamarita                     0   5   Sarria-Sant_Gervasi   25   Sant_Gervasi_-_la_Bonanova              427.708.103   4.584.782.833   21.350.254   5137   Tamarita_Jardins
5157-01-J001-PV001-0001632JO     51276   BALANCi            122.03   546   FINS_A_5_ANYS    701194   Jard   Maria_Manent                    0   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.191.873   4.584.670.845   21.408.264   5157   Maria_Manent_Jardins_
5157-01-J001-PV001-0001633JO     51276   TOBOGAN            122.03   546   FINS_A_5_ANYS    701194   Jard   Maria_Manent                    0   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.192.193   4.584.675.695   21.408.296   5157   Maria_Manent_Jardins_
5157-01-J001-PV001-0001634JO     51276   VA_I_Ve            122.03   546   FINS_A_5_ANYS    701194   Jard   Maria_Manent                    0   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.189.934   4.584.673.319   21.408.029   5157   Maria_Manent_Jardins_
5157-01-J001-PV001-0001635JO     51276   BALANCi            122.03   546   FINS_A_5_ANYS    701194   Jard   Maria_Manent                    0   5   Sarria-Sant_Gervasi   27   el_Putxet_i_el_Farro                    428.187.164   4.584.671.519   21.407.700   5157   Maria_Manent_Jardins_
5158-01-J001-PV001-0001625JO     50990   BALANCi            310.14   549   MIXTA            701633   Jard   Piscines_i_Esports              0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  427.912.924   4.582.767.426   21.377.158   5158   Piscines_i_Esports_Jardins
5158-01-J001-PV001-0001626JO     50990   BALANCi            310.14   549   MIXTA            701633   Jard   Piscines_i_Esports              0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  427.910.354   4.582.771.720   21.376.846   5158   Piscines_i_Esports_Jardins
5158-01-J001-PV001-0001627JO     50990   GRONXADOR          310.14   549   MIXTA            701633   Jard   Piscines_i_Esports              0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  427.903.769   4.582.772.660   21.376.057   5158   Piscines_i_Esports_Jardins
5158-01-J001-PV001-0001628JO     50990   GRONXADOR          310.14   549   MIXTA            701633   Jard   Piscines_i_Esports              0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  427.906.448   4.582.767.268   21.376.384   5158   Piscines_i_Esports_Jardins
5158-01-J001-PV001-0001629JO     50990   TOBOGAN            310.14   549   MIXTA            701633   Jard   Piscines_i_Esports              0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  427.912.536   4.582.776.025   21.377.101   5158   Piscines_i_Esports_Jardins
5158-01-J001-PV001-0001630JO     50990   VA_I_Ve            310.14   549   MIXTA            701633   Jard   Piscines_i_Esports              0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  427.913.809   4.582.771.504   21.377.259   5158   Piscines_i_Esports_Jardins
5158-01-J001-PV001-0001631JO     50990   EQUILIBRI          310.14   549   MIXTA            701633   Jard   Piscines_i_Esports              0   5   Sarria-Sant_Gervasi   26   Sant_Gervasi_-_Galvany                  427.906.155   4.582.778.753   21.376.335   5158   Piscines_i_Esports_Jardins
5162-01-J001-PV001-0001621JO     50329   BALANCi            172.31   549   MIXTA             25602   C      Escull                          2   5   Sarria-Sant_Gervasi   23   Sarria                                  426.410.045   4.583.290.897   21.196.772   5162   Mendel_c.
5162-01-J001-PV001-0001623JO     50329   MULTIJOC           172.31   549   MIXTA             25602   C      Escull                          2   5   Sarria-Sant_Gervasi   23   Sarria                                  426.407.908   4.583.286.944   21.196.521   5162   Mendel_c.
5162-01-J001-PV001-0001624JO     50329   BALANCi            172.31   549   MIXTA             25602   C      Escull                          2   5   Sarria-Sant_Gervasi   23   Sarria                                  426.415.686   4.583.291.717   21.197.446   5162   Mendel_c.
5166-01-J001-PV001-0001618JO    50304   BALANCi            149.64   547   DE_6_A_12_ANYS   305201   Pg     Sant_Joan_Bosco                  1   5   Sarria-Sant_Gervasi   23   Sarria                                  427.108.373   4.582.807.435   21.280.883   5166   Joan_Vinyoli_Jardins_
5166-01-J001-PV001-0001619JO    50304   BALANCi            149.64   547   DE_6_A_12_ANYS   305201   Pg     Sant_Joan_Bosco                  1   5   Sarria-Sant_Gervasi   23   Sarria                                  427.101.707   4.582.805.537   21.280.088   5166   Joan_Vinyoli_Jardins_
5166-01-J001-PV001-0001620JO    50304   GRIMPAR            149.64   547   DE_6_A_12_ANYS   305201   Pg     Sant_Joan_Bosco                  1   5   Sarria-Sant_Gervasi   23   Sarria                                  427.103.606   4.582.811.268   21.280.308   5166   Joan_Vinyoli_Jardins_
5176-01-J001-PV001-0003752JO   827392   VA_I_Ve            56.67    549   MIXTA            701440   Jard   Camp_de_Sarria                   0   5   Sarria-Sant_Gervasi   24   les_Tres_Torres                         427.543.115   4.582.780.513   21.332.912   5176   Camp_de_Sarria_Jardins_
5176-01-J001-PV001-0003753JO   827392   TOBOGAN            56.67    549   MIXTA            701440   Jard   Camp_de_Sarria                   0   5   Sarria-Sant_Gervasi   24   les_Tres_Torres                         427.540.229   4.582.779.326   21.332.568   5176   Camp_de_Sarria_Jardins_
