codi                           area_joc_id       tipus              area_joc_superficie_m2   area_joc_tipus_edat_id         area_joc_tipus_edat_nom
4057-01-J002-PV001-0001483JO    48587   ALTRES_JOCS        35.64    547   DE_6_A_12_ANYS
4068-01-J001-PV001-0001476JO    48558   BALANCi            190.13   546   FINS_A_5_ANYS
4068-01-J001-PV001-0001477JO    48558   TOBOGAN            190.13   546   FINS_A_5_ANYS
4068-01-J001-PV001-0001479JO    48558   ALTRES_JOCS        190.13   546   FINS_A_5_ANYS
4068-01-J001-PV001-0001480JO    48558   ALTRES_JOCS        190.13   546   FINS_A_5_ANYS
4068-01-J001-PV001-0001481JO    48558   TAULA              190.13   546   FINS_A_5_ANYS
4068-01-J001-PV001-0001482JO    48558   BALANCi            190.13   546   FINS_A_5_ANYS
4068-01-J002-PV001-0001478JO    48557   MULTIJOC           315.07   547   DE_6_A_12_ANYS
4069-02-J002-PV001-0001447JO    48422   ALTRES_JOCS        235.99   546   FINS_A_5_ANYS
4069-02-J002-PV001-0001448JO    48422   ALTRES_JOCS        235.99   546   FINS_A_5_ANYS
4069-02-J002-PV001-0001449JO    48422   ALTRES_JOCS        235.99   546   FINS_A_5_ANYS
4069-02-J002-PV001-0001450JO    48422   MULTIJOC           235.99   546   FINS_A_5_ANYS
4080-01-J001-PV001-0001528JO    49035   BALANCi            185.92   547   DE_6_A_12_ANYS
4080-01-J001-PV001-0001529JO    49035   GRONXADOR          185.92   547   DE_6_A_12_ANYS
4080-01-J001-PV001-0001530JO    49035   TOBOGAN            185.92   547   DE_6_A_12_ANYS
4080-01-J001-PV001-0001531JO    49035   VA_I_Ve            185.92   547   DE_6_A_12_ANYS
4081-01-J001-PV003-0004963JO    45946   MUSICAL            443.26   549   MIXTA
4081-01-J001-PV003-0004964JO    45946   MULTIJOC           443.26   549   MIXTA
4081-01-J001-PV003-0004965JO    45946   ALTRES_JOCS        443.26   549   MIXTA
4081-01-J001-PV003-0004966JO    45946   SORRALET           443.26   549   MIXTA
4081-01-J001-PV003-0004968JO    45946   TAULA_SORRAL       443.26   549   MIXTA
4081-01-J001-PV003-0004969JO    45946   ALTRES_JOCS        443.26   549   MIXTA
4081-01-J001-PV004-0004958JO    45946   MUSICAL            443.26   549   MIXTA
4081-01-J001-PV004-0004959JO    45946   MUSICAL            443.26   549   MIXTA
4081-01-J001-PV004-0004960JO    45946   MUSICAL            443.26   549   MIXTA
4081-01-J001-PV007-0004962JO    45946   MUSICAL            443.26   549   MIXTA
4081-01-J001-PV007-0004967JO    45946   MULTIJOC           443.26   549   MIXTA
4098-01-J001-PV001-0003798JO   780973   TOBOGAN            132.84   549   MIXTA
4098-01-J001-PV001-0003799JO   780973   GRONXADOR          132.84   549   MIXTA
4098-01-J001-PV001-0003800JO   780973   VA_I_Ve            132.84   549   MIXTA
4099-01-J001-PV003-0003586JO    45808   BALANCi            145.71   549   MIXTA
4099-01-J001-PV003-0003587JO    45808   BALANCi            145.71   549   MIXTA
4099-01-J001-PV003-0003588JO    45808   GRIMPAR            145.71   549   MIXTA
4099-01-J001-PV003-0003589JO    45808   MULTIJOC           145.71   549   MIXTA
4099-01-J001-PV003-0003590JO    45808   ALTRES_JOCS    145.71   549   MIXTA
4099-01-J001-PV003-0003591JO    45808   BALANCi        145.71   549   MIXTA
4132-03-J001-PV005-0001038JO   975323   ALTRES_JOCS    524.86     0   -
4132-03-J001-PV006-0001032JO   975323   BALANCi        524.86     0   -
4132-03-J001-PV006-0001033JO   975323   GRONXADOR      524.86     0   -
4132-03-J001-PV006-0001037JO   975323   ALTRES_JOCS    524.86     0   -
4132-03-J001-PV006-0001044JO   975323   BALANCi        524.86     0   -
4132-03-J001-PV007-0001034JO   975323   TAULA          524.86     0   -
4132-03-J001-PV007-0001035JO   975323   ALTRES_JOCS    524.86     0   -
4132-03-J001-PV007-0001039JO   975323   ALTRES_JOCS    524.86     0   -
4132-03-J001-PV007-0001040JO   975323   ALTRES_JOCS    524.86     0   -
4132-03-J001-PV007-0001041JO   975323   ALTRES_JOCS    524.86     0   -
4132-03-J001-PV007-0001042JO   975323   ILLA_DE_CECS   524.86     0   -
4132-03-J001-PV007-0001045JO   975323   ALTRES_JOCS    524.86     0   -
4132-03-J001-PV008-0001036JO   975323   ALTRES_JOCS    524.86     0   -
4132-03-J001-PV008-0001043JO   975323   MULTIJOC       524.86     0   -
4134-01-J001-PV001-0001540JO    49228   GRONXADOR      182.66   547   DE_6_A_12_ANYS
4134-01-J001-PV001-0001541JO    49228   VA_I_Ve        182.66   547   DE_6_A_12_ANYS
4134-01-J001-PV001-0001542JO    49228   MULTIJOC       182.66   547   DE_6_A_12_ANYS
4146-01-J001-PV001-0001538JO    49178   BALANCi        82.06    546   FINS_A_5_ANYS
4146-01-J001-PV001-0001539JO    49178   GRONXADOR      82.06    546   FINS_A_5_ANYS
4155-01-J001-PV001-0001535JO    49126   MULTIJOC       79.35    547   DE_6_A_12_ANYS
4155-01-J002-PV001-0001532JO    49127   BALANCi        256.99   546   FINS_A_5_ANYS
4155-01-J002-PV001-0001533JO    49127   GRONXADOR      256.99   546   FINS_A_5_ANYS
4155-01-J002-PV001-0001534JO    49127   GRONXADOR      256.99   546   FINS_A_5_ANYS
4155-01-J002-PV001-0001536JO    49127   VA_I_Ve        256.99   546   FINS_A_5_ANYS
4155-01-J002-PV001-0001537JO    49127   BALANCi        256.99   546   FINS_A_5_ANYS
4158-02-J001-PV004-0001060JO    45920   MULTIJOC       228.22   547   DE_6_A_12_ANYS
4158-02-J001-PV004-0001061JO    45920   VA_I_Ve        228.22   547   DE_6_A_12_ANYS
4158-02-J001-PV004-0001062JO    45920   BALANCi        228.22   547   DE_6_A_12_ANYS
4159-01-J001-PV001-0001543JO    49237   BALANCi        72.25    546   FINS_A_5_ANYS
4159-01-J001-PV001-0001545JO    49237   MULTIJOC       72.25    546   FINS_A_5_ANYS
4162-01-J001-PV003-0003564JO   661340   BALANCi        437.65   549   MIXTA
4162-01-J001-PV003-0003565JO   661340   BALANCi        437.65   549   MIXTA
4162-01-J001-PV003-0003566JO   661340   BALANCi        437.65   549   MIXTA
4162-01-J001-PV003-0003567JO   661340   GRONXADOR      437.65   549   MIXTA
4162-01-J001-PV003-0003568JO   661340   TOBOGAN        437.65   549   MIXTA
4162-01-J001-PV003-0003569JO   661340   MULTIJOC       437.65   549   MIXTA
4162-01-J001-PV003-0003570JO   661340   VA_I_Ve        437.65   549   MIXTA
4162-01-J001-PV003-0003571JO   661340   ALTRES_JOCS    437.65   549   MIXTA
4162-01-J001-PV003-0003572JO   661340   VA_I_Ve        437.65   549   MIXTA
4186-01-J001-PV001-0003229JO   661792   EQUILIBRI      198.29   546   FINS_A_5_ANYS
4186-01-J001-PV001-0003230JO   661792   BALANCi        198.29   546   FINS_A_5_ANYS
4186-01-J001-PV001-0003231JO   661792   BALANCi        198.29   546   FINS_A_5_ANYS
4186-01-J001-PV001-0003233JO   661792   VA_I_Ve        198.29   546   FINS_A_5_ANYS
4186-01-J001-PV002-0003232JO   661792   MULTIJOC       198.29   546   FINS_A_5_ANYS
4214-01-J006-PV007-0004297JO   974458   ALTRES_JOCS    140.65   549   MIXTA
4214-01-J006-PV007-0004298JO   974458   MULTIJOC       140.65   549   MIXTA
4214-01-J006-PV007-0004299JO   974458   TOBOGAN        140.65   549   MIXTA
4214-01-J006-PV007-0004300JO   974458   GRONXADOR      140.65   549   MIXTA
4214-01-J006-PV008-0004296JO   974458   ALTRES_JOCS    140.65   549   MIXTA
4214-01-J006-PV008-0004301JO   974458   BALANCi        140.65   549   MIXTA
4214-01-J006-PV008-0004302JO   974458   EQUILIBRI      140.65   549   MIXTA
5000-01-J001-PV001-0000989JO    45620   ILLA_DE_CECS   436.59   549   MIXTA
5000-01-J001-PV001-0003918JO    45620   ALTRES_JOCS    436.59   549   MIXTA
5000-01-J001-PV002-0000986JO    45620   ALTRES_JOCS    436.59   549   MIXTA
5000-01-J001-PV002-0000987JO    45620   ALTRES_JOCS    436.59   549   MIXTA
5000-01-J001-PV002-0000991JO    45620   TOBOGAN        436.59   549   MIXTA
5000-01-J001-PV002-0000992JO    45620   GRIMPAR        436.59   549   MIXTA
5000-01-J001-PV002-0000993JO    45620   GRIMPAR        436.59   549   MIXTA
5000-01-J001-PV002-0000997JO    45620   ALTRES_JOCS    436.59   549   MIXTA
5000-01-J001-PV002-0000998JO    45620   ALTRES_JOCS    436.59   549   MIXTA
5000-01-J001-PV003-0000990JO    45620   GRONXADOR      436.59   549   MIXTA
5000-01-J001-PV004-0000985JO    45620   BALANCi        436.59   549   MIXTA
5000-01-J001-PV004-0000988JO    45620   ALTRES_JOCS    436.59   549   MIXTA
5000-01-J001-PV004-0000996JO    45620   SORRALET       436.59   549   MIXTA
5000-01-J001-PV004-0000999JO    45620   BALANCi        436.59   549   MIXTA
5000-01-J001-PV004-0003919JO    45620   ALTRES_JOCS    436.59   549   MIXTA
5004-01-J001-PV001-0001683JO    53589   GRONXADOR      201.00   546   FINS_A_5_ANYS
5004-01-J001-PV001-0001687JO    53589   SORRALET       201.00   546   FINS_A_5_ANYS
5004-01-J001-PV001-0001688JO    53589   ALTRES_JOCS    201.00   546   FINS_A_5_ANYS
5004-01-J001-PV001-0001689JO    53589   ALTRES_JOCS    201.00   546   FINS_A_5_ANYS
5004-01-J002-PV004-0001680JO    53590   BALANCi        134.73   547   DE_6_A_12_ANYS
5004-01-J002-PV004-0001684JO    53590   GRONXADOR      134.73   547   DE_6_A_12_ANYS
5004-01-J002-PV004-0001686JO    53590   MULTIJOC       134.73   547   DE_6_A_12_ANYS
5008-01-J001-PV001-0003548JO   744727   VA_I_Ve        131.60   549   MIXTA
5008-01-J001-PV001-0003550JO   744727   TOBOGAN        131.60   549   MIXTA
5008-01-J001-PV001-0003552JO   744727   GRONXADOR      131.60   549   MIXTA
5008-01-J001-PV001-0003553JO   744727   BALANCi        131.60   549   MIXTA
5008-01-J001-PV001-0003554JO   744727   BALANCi        131.60   549   MIXTA
5008-01-J001-PV001-0003555JO   744727   ALTRES_JOCS    131.60   549   MIXTA
5008-01-J002-PV004-0003541JO   975310   ALTRES_JOCS    164.34     0   -
5008-01-J002-PV004-0003547JO   975310   ALTRES_JOCS    164.34     0   -
5008-01-J002-PV005-0003542JO   975310   EQUILIBRI      164.34     0   -
5008-01-J002-PV005-0003543JO   975310   EQUILIBRI      164.34     0   -
5008-01-J002-PV005-0003544JO   975310   EQUILIBRI      164.34     0   -
5008-01-J002-PV005-0003545JO   975310   EQUILIBRI      164.34     0   -
5008-01-J002-PV005-0003546JO   975310   EQUILIBRI      164.34     0   -
5008-01-J002-PV006-0003540JO   975310   ALTRES_JOCS    164.34     0   -
5008-01-J002-PV007-0003551JO   975310   GRONXADOR      164.34     0   -
5008-01-J002-PV008-0003549JO   975310   MULTIJOC       164.34     0   -
5012-01-J001-PV001-0001546JO    49347   TOBOGAN        88.51    547   DE_6_A_12_ANYS
5012-01-J001-PV001-0001547JO    49347   BALANCi        88.51    547   DE_6_A_12_ANYS
5017-01-J001-PV001-0002000JO    76898   ALTRES_JOCS    206.66   546   FINS_A_5_ANYS
5017-01-J001-PV001-0002001JO    76898   ALTRES_JOCS    206.66   546   FINS_A_5_ANYS
5017-01-J001-PV001-0002002JO    76898   ALTRES_JOCS    206.66   546   FINS_A_5_ANYS
5017-01-J001-PV001-0002003JO    76898   TAULA          206.66   546   FINS_A_5_ANYS
5018-01-J001-PV001-0001551JO    49402   MULTIJOC       111.43   547   DE_6_A_12_ANYS
5020-01-J001-PV002-0002705JO   208100   ALTRES_JOCS    274.33   549   MIXTA
5020-01-J001-PV002-0002706JO   208100   BALANCi        274.33   549   MIXTA
5020-01-J001-PV002-0002708JO   208100   BALANCi        274.33   549   MIXTA
5020-01-J001-PV002-0002709JO   208100   BALANCi        274.33   549   MIXTA
5020-01-J001-PV002-0003013JO   208100   MULTIJOC       274.33   549   MIXTA
5020-01-J001-PV002-0003014JO   208100   GRONXADOR      274.33   549   MIXTA
5020-01-J001-PV002-0003015JO   208100   ALTRES_JOCS    274.33   549   MIXTA
5020-01-J001-PV002-0003016JO   208100   VA_I_Ve        274.33   549   MIXTA
5020-01-J001-PV002-0003022JO   208100   BALANCi            274.33   549   MIXTA
5020-01-J001-PV002-0004734JO   208100   SEIENT_GRONXADOR   274.33   549   MIXTA
5020-01-J001-PV002-0004735JO   208100   SEIENT_GRONXADOR   274.33   549   MIXTA
5024-03-J001-PV001-0001015JO   746038   MULTIJOC           134.62   547   DE_6_A_12_ANYS
5024-03-J002-PV001-0004056JO   746039   GRONXADOR          43.78    547   DE_6_A_12_ANYS
5024-03-J002-PV002-0001019JO   746039   ALTRES_JOCS        43.78    547   DE_6_A_12_ANYS
5024-03-J003-PV003-0004057JO   920040   ALTRES_JOCS        25.61    547   DE_6_A_12_ANYS
5024-03-J003-PV003-0004058JO   920040   ALTRES_JOCS        25.61    547   DE_6_A_12_ANYS
5024-03-J003-PV003-0004059JO   920040   ALTRES_JOCS        25.61    547   DE_6_A_12_ANYS
5024-03-J004-PV004-0001014JO   746036   SEIENT_GRONXADOR   146.37   547   DE_6_A_12_ANYS
5024-03-J004-PV004-0001030JO   746036   GRONXADOR          146.37   547   DE_6_A_12_ANYS
5024-03-J005-PV005-0004652JO   842353   MULTIJOC           355.00   546   FINS_A_5_ANYS
5024-03-J005-PV005-0004653JO   842353   MULTIJOC           355.00   546   FINS_A_5_ANYS
5024-03-J005-PV007-0004651JO   842353   ALTRES_JOCS        355.00   546   FINS_A_5_ANYS
5024-03-J005-PV007-0004654JO   842353   MULTIJOC           355.00   546   FINS_A_5_ANYS
5024-03-J005-PV007-0004655JO   842353   MULTIJOC           355.00   546   FINS_A_5_ANYS
5024-03-J006-PV006-0001022JO    45731   EQUILIBRI          429.58   547   DE_6_A_12_ANYS
5024-03-J006-PV006-0001023JO    45731   BALANCi            429.58   547   DE_6_A_12_ANYS
5024-03-J006-PV006-0001025JO    45731   BALANCi            429.58   547   DE_6_A_12_ANYS
5024-03-J006-PV006-0001026JO    45731   BALANCi            429.58   547   DE_6_A_12_ANYS
5024-03-J006-PV006-0001028JO    45731   BALANCi            429.58   547   DE_6_A_12_ANYS
5024-03-J006-PV006-0001029JO    45731   GRONXADOR          429.58   547   DE_6_A_12_ANYS
5024-03-J006-PV006-0001031JO    45731   EQUILIBRI          429.58   547   DE_6_A_12_ANYS
5024-03-J006-PV006-0003932JO    45731   TORRE_TOBOGAN      429.58   547   DE_6_A_12_ANYS
5024-03-J007-PV007-0001017JO    45732   MULTIJOC           194.65   547   DE_6_A_12_ANYS
5024-03-J007-PV007-0001020JO    45732   ALTRES_JOCS        194.65   547   DE_6_A_12_ANYS
5024-03-J007-PV007-0001024JO    45732   BALANCi            194.65   547   DE_6_A_12_ANYS
5024-03-J007-PV007-0001027JO    45732   BALANCi            194.65   547   DE_6_A_12_ANYS
5027-01-J001-PV001-0001594JO    49592   MULTIJOC           70.72    547   DE_6_A_12_ANYS
5028-01-J001-PV001-0001589JO    49568   BALANCi            247.71   546   FINS_A_5_ANYS
5028-01-J001-PV001-0001590JO    49568   GRONXADOR          247.71   546   FINS_A_5_ANYS
5028-01-J001-PV001-0001591JO    49568   GRONXADOR          247.71   546   FINS_A_5_ANYS
5028-01-J001-PV001-0001592JO    49568   TOBOGAN            247.71   546   FINS_A_5_ANYS
5028-01-J001-PV001-0001593JO    49568   ALTRES_JOCS        247.71   546   FINS_A_5_ANYS
5029-01-J001-PV001-0001583JO    49551   MULTIJOC           181.56   549   MIXTA
5029-01-J001-PV001-0001584JO    49551   VA_I_Ve            181.56   549   MIXTA
5029-01-J001-PV001-0001585JO    49551   ALTRES_JOCS        181.56   549   MIXTA
5029-01-J001-PV001-0001586JO    49551   MULTIJOC           181.56   549   MIXTA
5029-01-J001-PV001-0001587JO    49551   BALANCi            181.56   549   MIXTA
5031-01-J001-PV001-0001581JO    49534   MULTIJOC           107.59   546   FINS_A_5_ANYS
5031-01-J001-PV001-0001582JO    49534   ALTRES_JOCS        107.59   546   FINS_A_5_ANYS
5039-01-J001-PV003-0003346JO   684135   BALANCi            210.65   549   MIXTA
5039-01-J001-PV003-0003347JO   684135   GRONXADOR          210.65   549   MIXTA
5039-01-J001-PV003-0003348JO   684135   MULTIJOC           210.65   549   MIXTA
5039-01-J001-PV003-0003349JO   684135   VA_I_Ve            210.65   549   MIXTA
5040-01-J001-PV002-0004084JO   930468   ALTRES_JOCS        189.48   547   DE_6_A_12_ANYS
5040-01-J001-PV002-0004085JO   930468   VA_I_Ve            189.48   547   DE_6_A_12_ANYS
5040-01-J001-PV002-0004086JO   930468   TOBOGAN            189.48   547   DE_6_A_12_ANYS
5040-01-J001-PV002-0004087JO   930468   GRONXADOR          189.48   547   DE_6_A_12_ANYS
5040-01-J001-PV002-0004088JO   930468   BALANCi            189.48   547   DE_6_A_12_ANYS
5040-01-J001-PV002-0004089JO   930468   BALANCi            189.48   547   DE_6_A_12_ANYS
5040-01-J001-PV002-0004090JO   930468   BALANCi            189.48   547   DE_6_A_12_ANYS
5041-01-J001-PV001-0001566JO    49474   BALANCi            157.87   546   FINS_A_5_ANYS
5041-01-J001-PV001-0001567JO    49474   BALANCi            157.87   546   FINS_A_5_ANYS
5041-01-J001-PV001-0001568JO    49474   BALANCi            157.87   546   FINS_A_5_ANYS
5041-01-J001-PV001-0001569JO    49474   BALANCi            157.87   546   FINS_A_5_ANYS
5041-01-J001-PV001-0001570JO    49474   GRONXADOR          157.87   546   FINS_A_5_ANYS
5041-01-J001-PV001-0001571JO    49474   ALTRES_JOCS        157.87   546   FINS_A_5_ANYS
5041-01-J001-PV001-0001572JO    49474   ALTRES_JOCS        157.87   546   FINS_A_5_ANYS
5049-01-J001-PV002-0003208JO   672646   VA_I_Ve            199.48   549   MIXTA
5049-01-J001-PV002-0003209JO   672646   BALANCi            199.48   549   MIXTA
5049-01-J001-PV002-0003210JO   672646   MULTIJOC           199.48   549   MIXTA
5049-01-J001-PV002-0003211JO   672646   GRONXADOR          199.48   549   MIXTA
5052-03-J001-PV001-0002710JO   208126   VA_I_Ve            159.44   549   MIXTA
5052-03-J001-PV001-0002711JO   208126   MULTIJOC           159.44   549   MIXTA
5052-03-J001-PV001-0002712JO   208126   GRIMPAR            159.44   549   MIXTA
5052-03-J001-PV001-0002713JO   208126   BALANCi            159.44   549   MIXTA
5052-03-J001-PV001-0002714JO   208126   BALANCi            159.44   549   MIXTA
5055-01-J001-PV001-0001561JO    49446   BALANCi            184.58   546   FINS_A_5_ANYS
5055-01-J001-PV001-0001562JO    49446   BALANCi            184.58   546   FINS_A_5_ANYS
5055-01-J001-PV001-0001563JO    49446   BALANCi            184.58   546   FINS_A_5_ANYS
5055-01-J001-PV001-0001565JO    49446   BALANCi            184.58   546   FINS_A_5_ANYS
5055-01-J001-PV002-0001564JO    49446   MULTIJOC           184.58   546   FINS_A_5_ANYS
5060-01-J001-PV001-0001556JO    49424   BALANCi            265.93   546   FINS_A_5_ANYS
5060-01-J001-PV001-0001557JO    49424   TOBOGAN            265.93   546   FINS_A_5_ANYS
5060-01-J001-PV001-0001558JO    49424   VA_I_Ve            265.93   546   FINS_A_5_ANYS
5060-01-J001-PV001-0001559JO    49424   ALTRES_JOCS        265.93   546   FINS_A_5_ANYS
5060-01-J001-PV001-0001560JO    49424   GRONXADOR          265.93   546   FINS_A_5_ANYS
5061-01-J001-PV001-0003691JO   812904   TOBOGAN            56.11    546   FINS_A_5_ANYS
5061-01-J001-PV001-0003692JO   812904   BALANCi            56.11    546   FINS_A_5_ANYS
5061-01-J001-PV001-0003693JO   812904   BALANCi            56.11    546   FINS_A_5_ANYS
5072-02-J001-PV001-0001552JO    49412   BALANCi            60.68    546   FINS_A_5_ANYS
5072-02-J001-PV001-0001553JO    49412   BALANCi            60.68    546   FINS_A_5_ANYS
5072-02-J001-PV001-0001554JO    49412   BALANCi            60.68    546   FINS_A_5_ANYS
5072-02-J001-PV001-0001555JO    49412   BALANCi            60.68    546   FINS_A_5_ANYS
5075-01-J001-PV001-0001008JO    45708   BALANCi            158.44   546   FINS_A_5_ANYS
5075-01-J001-PV001-0001009JO    45708   MULTIJOC           158.44   546   FINS_A_5_ANYS
5075-01-J001-PV001-0001010JO    45708   VA_I_Ve            158.44   546   FINS_A_5_ANYS
5075-01-J001-PV001-0001011JO    45708   ALTRES_JOCS        158.44   546   FINS_A_5_ANYS
5078-04-J001-PV001-0001671JO    51476   SORRALET           102.24   546   FINS_A_5_ANYS
5078-04-J001-PV001-0001672JO    51476   ALTRES_JOCS        102.24   546   FINS_A_5_ANYS
5078-04-J001-PV001-0001674JO    51476   BALANCi            102.24   546   FINS_A_5_ANYS
5078-04-J001-PV001-0001675JO    51476   BALANCi            102.24   546   FINS_A_5_ANYS
5078-04-J002-PV001-0001670JO    51478   MULTIJOC           156.47   546   FINS_A_5_ANYS
5078-04-J003-PV002-0003873JO    51477   MULTIJOC           233.37   547   DE_6_A_12_ANYS
5078-04-J003-PV002-0003874JO    51477   GRONXADOR          233.37   547   DE_6_A_12_ANYS
5078-04-J003-PV002-0004730JO    51477   SEIENT_GRONXADOR   233.37   547   DE_6_A_12_ANYS
5078-04-J003-PV002-0004731JO    51477   SEIENT_GRONXADOR   233.37   547   DE_6_A_12_ANYS
5078-04-J004-PV001-0001673JO    51479   BALANCi            126.81   547   DE_6_A_12_ANYS
5078-04-J004-PV001-0001676JO    51479   BALANCi            126.81   547   DE_6_A_12_ANYS
5078-04-J004-PV001-0001677JO    51479   GRONXADOR          126.81   547   DE_6_A_12_ANYS
5078-04-J004-PV001-0001678JO    51479   GRONXADOR          126.81   547   DE_6_A_12_ANYS
5078-04-J004-PV001-0001679JO    51479   TOBOGAN            126.81   547   DE_6_A_12_ANYS
5078-04-J004-PV001-0004732JO    51479   SEIENT_GRONXADOR   126.81   547   DE_6_A_12_ANYS
5078-04-J004-PV001-0004733JO    51479   SEIENT_GRONXADOR   126.81   547   DE_6_A_12_ANYS
5078-04-J004-PV001-0004736JO    51479   SEIENT_GRONXADOR   126.81   547   DE_6_A_12_ANYS
5078-04-J004-PV001-0004737JO     51479   SEIENT_GRONXADOR   126.81   547   DE_6_A_12_ANYS
5080-01-J001-PV001-0001664JO     51433   BALANCi            272.97   549   MIXTA
5080-01-J001-PV001-0001665JO     51433   GRONXADOR          272.97   549   MIXTA
5080-01-J001-PV001-0001666JO     51433   MULTIJOC           272.97   549   MIXTA
5080-01-J001-PV001-0001667JO     51433   SORRALET           272.97   549   MIXTA
5080-01-J001-PV001-0001669JO     51433   VA_I_Ve            272.97   549   MIXTA
5080-01-J001-PV001-0003057JO     51433   BALANCi            272.97   549   MIXTA
5080-01-J002-PV001-0001661JO     51434   EQUILIBRI          111.52   549   MIXTA
5080-01-J002-PV001-0001668JO     51434   ALTRES_JOCS        111.52   549   MIXTA
5087-03-J001-PV001-0001655JO     51413   TAULA_SORRAL       71.69    546   FINS_A_5_ANYS
5087-03-J001-PV001-0001658JO     51413   VA_I_Ve            71.69    546   FINS_A_5_ANYS
5087-03-J001-PV001-0001659JO     51413   BALANCi            71.69    546   FINS_A_5_ANYS
5087-03-J001-PV001-0004237JO     51413   ALTRES_JOCS        71.69    546   FINS_A_5_ANYS
5087-03-J002-PV001-0001654JO     51414   GRONXADOR          84.39    547   DE_6_A_12_ANYS
5087-03-J002-PV001-0001656JO     51414   EQUILIBRI          84.39    547   DE_6_A_12_ANYS
5087-03-J002-PV001-0001657JO     51414   VA_I_Ve            84.39    547   DE_6_A_12_ANYS
5087-03-J002-PV001-0005021JO     51414   SEIENT_GRONXADOR   84.39    547   DE_6_A_12_ANYS
5089-02-J001-PV001-0003405JO    692151   BALANCi            155.78   549   MIXTA
5089-02-J001-PV001-0003406JO    692151   MULTIJOC           155.78   549   MIXTA
5089-02-J001-PV001-0003407JO    692151   VA_I_Ve            155.78   549   MIXTA
5099-01-J001-PV001-0001651JO     51402   MULTIJOC           104.34   547   DE_6_A_12_ANYS
5099-01-J001-PV001-0001652JO     51402   BALANCi            104.34   547   DE_6_A_12_ANYS
5099-01-J001-PV001-0001653JO     51402   BALANCi            104.34   547   DE_6_A_12_ANYS
5103-02-J001-PV001-0001648JO     51392   SORRALET           60.89    546   FINS_A_5_ANYS
5103-02-J001-PV001-0001649JO     51392   BALANCi            60.89    546   FINS_A_5_ANYS
5103-02-J001-PV001-0001650JO     51392   BALANCi            60.89    546   FINS_A_5_ANYS
5113-03-J001-PV001-0001645JO     51382   GRONXADOR          89.23    547   DE_6_A_12_ANYS
5113-03-J001-PV001-0001646JO     51382   BALANCi            89.23    547   DE_6_A_12_ANYS
5113-03-J001-PV001-0001647JO     51382   BALANCi            89.23    547   DE_6_A_12_ANYS
5121-04-J002-PV001-0001643JO     51366   MULTIJOC           130.58   547   DE_6_A_12_ANYS
5121-04-J002-PV001-0001644JO     51366   ALTRES_JOCS        130.58   547   DE_6_A_12_ANYS
5126-01-J001-PV001-0004623JO   1025654   MULTIJOC           438.20     0   -
5126-01-J001-PV002-0004624JO   1025654   GRONXADOR          438.20     0   -
5126-01-J001-PV005-0004622JO   1025654   TAULA_SORRAL       438.20     0   -
5126-01-J001-PV009-0004621JO   1025654   ALTRES_JOCS        438.20     0   -
5126-01-J001-PV010-0004625JO   1025654   BALANCi            438.20     0   -
5126-01-J001-PV011-0004620JO   1025654   ALTRES_JOCS        438.20     0   -
5127-01-J001-PV001-0002004JO     80482   VA_I_Ve            42.49    547   DE_6_A_12_ANYS
5127-01-J001-PV001-0002005JO     80482   BALANCi            42.49    547   DE_6_A_12_ANYS
5129-02-J001-PV001-0001548JO     49389   TORRE_TOBOGAN      60.29    549   MIXTA
5129-02-J001-PV001-0001549JO     49389   BALANCi            60.29    549   MIXTA
5129-02-J001-PV001-0001550JO     49389   BALANCi            60.29    549   MIXTA
5136-02-J001-PV002-0003558JO    208143   BALANCi            85.46    546   FINS_A_5_ANYS
5136-02-J001-PV002-0003559JO    208143   BALANCi            85.46    546   FINS_A_5_ANYS
5136-02-J001-PV002-0003560JO    208143   TORRE_TOBOGAN      85.46    546   FINS_A_5_ANYS
5136-02-J001-PV002-0003561JO    208143   TAULA              85.46    546   FINS_A_5_ANYS
5137-01-J001-PV001-0004342JO    935640   ALTRES_JOCS        62.53    547   DE_6_A_12_ANYS
5137-01-J001-PV001-0004343JO    935640   TAULA_SORRAL       62.53    547   DE_6_A_12_ANYS
5137-01-J001-PV001-0004344JO    935640   TORRE_TOBOGAN      62.53    547   DE_6_A_12_ANYS
5137-01-J002-PV001-0004352JO    935639   SORRALET           306.44   547   DE_6_A_12_ANYS
5157-01-J001-PV001-0001632JO     51276   BALANCi            122.03   546   FINS_A_5_ANYS
5157-01-J001-PV001-0001633JO     51276   TOBOGAN            122.03   546   FINS_A_5_ANYS
5157-01-J001-PV001-0001634JO     51276   VA_I_Ve            122.03   546   FINS_A_5_ANYS
5157-01-J001-PV001-0001635JO    51276   BALANCi            122.03   546   FINS_A_5_ANYS
5158-01-J001-PV001-0001625JO    50990   BALANCi            310.14   549   MIXTA
5158-01-J001-PV001-0001626JO    50990   BALANCi            310.14   549   MIXTA
5158-01-J001-PV001-0001627JO    50990   GRONXADOR          310.14   549   MIXTA
5158-01-J001-PV001-0001628JO    50990   GRONXADOR          310.14   549   MIXTA
5158-01-J001-PV001-0001629JO    50990   TOBOGAN            310.14   549   MIXTA
5158-01-J001-PV001-0001630JO    50990   VA_I_Ve            310.14   549   MIXTA
5158-01-J001-PV001-0001631JO    50990   EQUILIBRI          310.14   549   MIXTA
5162-01-J001-PV001-0001621JO    50329   BALANCi            172.31   549   MIXTA
5162-01-J001-PV001-0001623JO    50329   MULTIJOC           172.31   549   MIXTA
